,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,walkover,w_sets_won,l_sets_won,total_sets,w_games_won,l_games_won,total_games,total_tiebreaks
448,2019-0499,Delray Beach,Hard,32,A,2019-02-18,124187,,Direct,Reilly Opelka,R,211.0,USA,21.4,105815,,Direct,Tennys Sandgren,R,188.0,USA,27.5,6-4 6-0,3,R32,55.0,8.0,2.0,48.0,28.0,25.0,11.0,8.0,1.0,1.0,0.0,3.0,43.0,22.0,13.0,10.0,8.0,2.0,6.0,56.0,883.0,79.0,708.0,False,2.0,0.0,2.0,12.0,4.0,16.0,0.0
449,2019-0499,Delray Beach,Hard,32,A,2019-02-18,104198,,Direct,Guillermo Garcia Lopez,R,188.0,ESP,35.7,111577,,Direct,Jared Donaldson,R,188.0,USA,22.3,2-6 6-3 6-3,3,R32,132.0,7.0,5.0,90.0,51.0,32.0,17.0,13.0,8.0,13.0,7.0,13.0,94.0,38.0,25.0,20.0,13.0,9.0,15.0,101.0,547.0,120.0,470.0,False,2.0,1.0,3.0,14.0,12.0,26.0,0.0
450,2019-0499,Delray Beach,Hard,32,A,2019-02-18,111456,,Direct,Mackenzie Mcdonald,R,178.0,USA,23.8,126203,7.0,Direct,Taylor Fritz,R,196.0,USA,21.3,3-6 6-4 6-3,3,R32,95.0,5.0,2.0,78.0,48.0,39.0,16.0,14.0,1.0,2.0,17.0,1.0,84.0,53.0,44.0,11.0,14.0,1.0,3.0,84.0,673.0,42.0,1036.0,False,2.0,1.0,3.0,15.0,13.0,28.0,0.0
451,2019-0499,Delray Beach,Hard,32,A,2019-02-18,105449,4.0,Direct,Steve Johnson,R,188.0,USA,29.1,105359,,Alt,Jason Jung,R,180.0,TPE,29.6,7-6(3) 6-4,3,R32,111.0,12.0,4.0,84.0,54.0,39.0,13.0,11.0,7.0,9.0,2.0,1.0,76.0,44.0,26.0,18.0,11.0,5.0,8.0,34.0,1190.0,131.0,429.0,False,2.0,0.0,2.0,13.0,10.0,23.0,1.0
452,2019-0499,Delray Beach,Hard,32,A,2019-02-18,103893,,Direct,Paolo Lorenzi,R,183.0,ITA,37.1,105065,,Q,Tim Smyczek,R,175.0,USA,31.1,7-5 6-3,3,R32,90.0,2.0,2.0,68.0,38.0,30.0,20.0,11.0,1.0,1.0,7.0,4.0,69.0,37.0,27.0,15.0,10.0,3.0,5.0,105.0,531.0,189.0,267.0,False,2.0,0.0,2.0,13.0,8.0,21.0,0.0
453,2019-0499,Delray Beach,Hard,32,A,2019-02-18,105430,,Direct,Radu Albot,R,175.0,MDA,29.2,103333,,Direct,Ivo Karlovic,R,208.0,CRO,39.9,7-6(2) 6-4,3,R32,97.0,3.0,4.0,85.0,53.0,40.0,18.0,11.0,4.0,4.0,13.0,6.0,78.0,39.0,31.0,21.0,11.0,8.0,9.0,82.0,680.0,88.0,629.0,False,2.0,0.0,2.0,13.0,10.0,23.0,1.0
454,2019-0499,Delray Beach,Hard,32,A,2019-02-18,106401,,Direct,Nick Kyrgios,R,193.0,AUS,23.8,105357,5.0,Direct,John Millman,R,183.0,AUS,29.6,6-4 6-7(1) 7-6(3),3,R32,124.0,19.0,11.0,111.0,65.0,55.0,23.0,17.0,1.0,1.0,8.0,0.0,97.0,70.0,54.0,19.0,17.0,0.0,1.0,64.0,750.0,37.0,1088.0,False,2.0,1.0,3.0,19.0,17.0,36.0,2.0
455,2019-0499,Delray Beach,Hard,32,A,2019-02-18,104312,6.0,Direct,Andreas Seppi,R,190.0,ITA,34.9,106071,,Direct,Bernard Tomic,R,196.0,AUS,26.3,6-4 7-5,3,R32,76.0,5.0,3.0,75.0,38.0,31.0,20.0,11.0,6.0,6.0,12.0,1.0,73.0,50.0,35.0,10.0,11.0,3.0,5.0,52.0,915.0,85.0,669.0,False,2.0,0.0,2.0,13.0,9.0,22.0,0.0
456,2019-0499,Delray Beach,Hard,32,A,2019-02-18,111442,,Direct,Jordan Thompson,R,183.0,AUS,24.8,104719,,Direct,Marcel Granollers,R,191.0,ESP,32.8,7-5 6-1,3,R32,81.0,6.0,1.0,59.0,32.0,27.0,14.0,10.0,4.0,5.0,6.0,0.0,55.0,35.0,22.0,7.0,9.0,3.0,7.0,68.0,740.0,111.0,511.0,False,2.0,0.0,2.0,13.0,6.0,19.0,0.0
457,2019-0499,Delray Beach,Hard,32,A,2019-02-18,144750,,WC,Lloyd Harris,R,193.0,RSA,21.9,105985,,Q,Darian King,R,188.0,BAR,26.8,7-6(1) 6-3,3,R32,96.0,10.0,4.0,87.0,54.0,40.0,15.0,11.0,14.0,16.0,0.0,4.0,57.0,33.0,19.0,14.0,10.0,0.0,3.0,98.0,577.0,162.0,341.0,False,2.0,0.0,2.0,13.0,9.0,22.0,1.0
458,2019-0499,Delray Beach,Hard,32,A,2019-02-18,105554,,Q,Daniel Evans,R,175.0,GBR,28.7,126207,3.0,Direct,Frances Tiafoe,R,188.0,USA,21.0,3-6 7-6(1) 7-5,3,R32,136.0,4.0,4.0,89.0,57.0,43.0,13.0,16.0,3.0,8.0,7.0,6.0,100.0,58.0,41.0,17.0,17.0,2.0,7.0,148.0,384.0,29.0,1405.0,False,2.0,1.0,3.0,17.0,17.0,34.0,1.0
459,2019-0499,Delray Beach,Hard,32,A,2019-02-18,105173,8.0,Direct,Adrian Mannarino,L,180.0,FRA,30.6,111790,,SE,Brayden Schnur,R,193.0,CAN,23.6,6-2 6-2,3,R32,52.0,2.0,0.0,39.0,25.0,20.0,13.0,8.0,2.0,2.0,5.0,4.0,53.0,32.0,19.0,8.0,8.0,3.0,7.0,51.0,920.0,107.0,529.0,False,2.0,0.0,2.0,12.0,4.0,16.0,0.0
460,2019-0499,Delray Beach,Hard,32,A,2019-02-18,104797,,Direct,Denis Istomin,R,185.0,UZB,32.4,103852,,Direct,Feliciano Lopez,L,188.0,ESP,37.4,7-6(5) 6-2,3,R32,99.0,5.0,1.0,67.0,40.0,32.0,14.0,10.0,1.0,2.0,11.0,2.0,70.0,35.0,25.0,16.0,10.0,2.0,5.0,102.0,542.0,67.0,745.0,False,2.0,0.0,2.0,13.0,8.0,21.0,1.0
461,2019-0499,Delray Beach,Hard,32,A,2019-02-18,105041,,Direct,Lukas Lacko,R,185.0,SVK,31.2,133297,,Q,Yosuke Watanuki,R,180.0,JPN,20.8,6-4 6-4,3,R32,93.0,7.0,1.0,68.0,39.0,32.0,16.0,10.0,4.0,4.0,7.0,7.0,69.0,40.0,29.0,14.0,10.0,4.0,6.0,133.0,423.0,181.0,279.0,False,2.0,0.0,2.0,12.0,8.0,20.0,0.0
462,2019-0499,Delray Beach,Hard,32,A,2019-02-18,104545,2.0,Direct,John Isner,R,208.0,USA,33.8,105166,,Direct,Peter Polansky,R,180.0,CAN,30.6,6-3 7-6(4),3,R32,92.0,23.0,5.0,76.0,47.0,41.0,14.0,11.0,4.0,4.0,4.0,5.0,60.0,25.0,19.0,23.0,10.0,2.0,3.0,9.0,3225.0,122.0,468.0,False,2.0,0.0,2.0,13.0,9.0,22.0,1.0
463,2019-0496,Marseille,Hard,32,A,2019-02-18,126774,1.0,Direct,Stefanos Tsitsipas,R,193.0,GRE,20.5,105062,,Direct,Mikhail Kukushkin,R,183.0,KAZ,31.1,7-5 7-6(5),3,F,118.0,14.0,0.0,76.0,49.0,41.0,15.0,12.0,3.0,4.0,2.0,0.0,91.0,60.0,40.0,17.0,12.0,3.0,5.0,12.0,2805.0,50.0,945.0,False,2.0,0.0,2.0,14.0,11.0,25.0,1.0
464,2019-0496,Marseille,Hard,32,A,2019-02-18,126774,1.0,Direct,Stefanos Tsitsipas,R,193.0,GRE,20.5,105676,3.0,Direct,David Goffin,R,180.0,BEL,28.1,7-6(1) 6-2,3,SF,69.0,5.0,2.0,51.0,30.0,28.0,13.0,10.0,0.0,1.0,3.0,2.0,59.0,41.0,27.0,7.0,10.0,0.0,3.0,12.0,2805.0,24.0,1560.0,False,2.0,0.0,2.0,13.0,8.0,21.0,1.0
465,2019-0496,Marseille,Hard,32,A,2019-02-18,105062,,Direct,Mikhail Kukushkin,R,183.0,KAZ,31.1,200005,,WC,Ugo Humbert,L,188.0,FRA,20.6,6-4 6-4,3,SF,93.0,3.0,0.0,46.0,32.0,27.0,11.0,10.0,1.0,2.0,9.0,3.0,72.0,41.0,29.0,14.0,10.0,9.0,12.0,50.0,945.0,75.0,719.0,False,2.0,0.0,2.0,12.0,8.0,20.0,0.0
466,2019-0496,Marseille,Hard,32,A,2019-02-18,126774,1.0,Direct,Stefanos Tsitsipas,R,193.0,GRE,20.5,104660,,LL,Sergiy Stakhovsky,R,193.0,UKR,33.1,6-4 6-3,3,QF,68.0,4.0,2.0,53.0,32.0,27.0,14.0,10.0,0.0,0.0,4.0,1.0,55.0,32.0,24.0,12.0,9.0,4.0,6.0,12.0,2805.0,141.0,410.0,False,2.0,0.0,2.0,12.0,7.0,19.0,0.0
467,2019-0496,Marseille,Hard,32,A,2019-02-18,105676,3.0,Direct,David Goffin,R,180.0,BEL,28.1,104468,6.0,Direct,Gilles Simon,R,183.0,FRA,34.1,6-2 6-4,3,QF,88.0,3.0,1.0,50.0,32.0,25.0,11.0,9.0,0.0,0.0,4.0,2.0,66.0,40.0,23.0,12.0,9.0,7.0,10.0,24.0,1560.0,32.0,1280.0,False,2.0,0.0,2.0,12.0,6.0,18.0,0.0
468,2019-0496,Marseille,Hard,32,A,2019-02-18,105062,,Direct,Mikhail Kukushkin,R,183.0,KAZ,31.1,126094,,Direct,Andrey Rublev,R,188.0,RUS,21.3,6-4 6-1,3,QF,65.0,5.0,0.0,57.0,43.0,29.0,10.0,9.0,1.0,2.0,5.0,1.0,39.0,21.0,15.0,6.0,8.0,3.0,7.0,50.0,945.0,115.0,492.0,False,2.0,0.0,2.0,12.0,5.0,17.0,0.0
469,2019-0496,Marseille,Hard,32,A,2019-02-18,200005,,WC,Ugo Humbert,L,188.0,FRA,20.6,104897,,Q,Matthias Bachinger,R,188.0,GER,31.8,6-3 6-3,3,QF,79.0,5.0,0.0,45.0,31.0,28.0,8.0,9.0,0.0,0.0,7.0,4.0,77.0,45.0,29.0,12.0,9.0,8.0,11.0,75.0,719.0,143.0,407.0,False,2.0,0.0,2.0,12.0,6.0,18.0,0.0
470,2019-0496,Marseille,Hard,32,A,2019-02-18,126774,1.0,Direct,Stefanos Tsitsipas,R,193.0,GRE,20.5,128034,,Direct,Hubert Hurkacz,R,196.0,POL,22.0,6-4 6-2,3,R16,59.0,2.0,0.0,46.0,33.0,28.0,9.0,9.0,0.0,0.0,5.0,3.0,60.0,47.0,25.0,8.0,9.0,2.0,5.0,12.0,2805.0,78.0,710.0,False,2.0,0.0,2.0,12.0,6.0,18.0,0.0
471,2019-0496,Marseille,Hard,32,A,2019-02-18,104660,,LL,Sergiy Stakhovsky,R,193.0,UKR,33.1,106296,,LL,Gregoire Barrere,R,183.0,FRA,25.0,6-3 6-4,3,R16,74.0,9.0,1.0,64.0,34.0,27.0,17.0,10.0,3.0,3.0,5.0,3.0,58.0,36.0,26.0,10.0,9.0,0.0,2.0,141.0,410.0,130.0,429.0,False,2.0,0.0,2.0,12.0,7.0,19.0,0.0
472,2019-0496,Marseille,Hard,32,A,2019-02-18,105676,3.0,Direct,David Goffin,R,180.0,BEL,28.1,105332,,Direct,Benoit Paire,R,196.0,FRA,29.7,6-2 6-3,3,R16,64.0,2.0,2.0,52.0,34.0,21.0,14.0,9.0,0.0,1.0,3.0,5.0,53.0,29.0,20.0,7.0,8.0,7.0,11.0,24.0,1560.0,59.0,795.0,False,2.0,0.0,2.0,12.0,5.0,17.0,0.0
473,2019-0496,Marseille,Hard,32,A,2019-02-18,104468,6.0,Direct,Gilles Simon,R,183.0,FRA,34.1,105376,,Direct,Peter Gojowczyk,R,188.0,GER,29.5,4-6 6-4 6-2,3,R16,99.0,15.0,0.0,80.0,54.0,43.0,14.0,14.0,2.0,3.0,5.0,2.0,82.0,50.0,32.0,18.0,14.0,2.0,5.0,32.0,1280.0,60.0,770.0,False,2.0,1.0,3.0,16.0,12.0,28.0,0.0
474,2019-0496,Marseille,Hard,32,A,2019-02-18,126094,,Direct,Andrey Rublev,R,188.0,RUS,21.3,126610,,Direct,Matteo Berrettini,R,196.0,ITA,22.8,6-3 7-6(2),3,R16,97.0,4.0,2.0,75.0,51.0,38.0,14.0,11.0,2.0,3.0,10.0,0.0,69.0,43.0,29.0,13.0,10.0,4.0,6.0,115.0,492.0,48.0,965.0,False,2.0,0.0,2.0,13.0,9.0,22.0,1.0
475,2019-0496,Marseille,Hard,32,A,2019-02-18,105062,,Direct,Mikhail Kukushkin,R,183.0,KAZ,31.1,133430,4.0,Direct,Denis Shapovalov,L,185.0,CAN,19.8,6-4 7-6(4),3,R16,82.0,2.0,0.0,77.0,57.0,41.0,14.0,11.0,2.0,2.0,18.0,3.0,60.0,42.0,34.0,9.0,11.0,0.0,1.0,50.0,945.0,25.0,1530.0,False,2.0,0.0,2.0,13.0,10.0,23.0,1.0
476,2019-0496,Marseille,Hard,32,A,2019-02-18,104897,,Q,Matthias Bachinger,R,188.0,GER,31.8,104269,5.0,Direct,Fernando Verdasco,L,188.0,ESP,35.2,6-4 6-3,3,R16,76.0,6.0,1.0,60.0,37.0,30.0,12.0,10.0,8.0,9.0,6.0,3.0,58.0,38.0,27.0,6.0,9.0,3.0,6.0,143.0,407.0,26.0,1455.0,False,2.0,0.0,2.0,12.0,7.0,19.0,0.0
477,2019-0496,Marseille,Hard,32,A,2019-02-18,200005,,WC,Ugo Humbert,L,188.0,FRA,20.6,106432,2.0,Direct,Borna Coric,R,188.0,CRO,22.2,6-3 6-3,3,R16,80.0,3.0,3.0,56.0,32.0,26.0,15.0,9.0,2.0,2.0,6.0,1.0,58.0,44.0,29.0,5.0,9.0,5.0,8.0,75.0,719.0,13.0,2605.0,False,2.0,0.0,2.0,12.0,6.0,18.0,0.0
478,2019-0496,Marseille,Hard,32,A,2019-02-18,128034,,Direct,Hubert Hurkacz,R,196.0,POL,22.0,105936,,Direct,Filip Krajinovic,R,185.0,SRB,26.9,6-3 6-2,3,R32,65.0,13.0,1.0,64.0,38.0,30.0,14.0,9.0,8.0,8.0,4.0,0.0,48.0,31.0,18.0,7.0,8.0,3.0,6.0,78.0,710.0,77.0,710.0,False,2.0,0.0,2.0,12.0,5.0,17.0,0.0
479,2019-0496,Marseille,Hard,32,A,2019-02-18,104660,,LL,Sergiy Stakhovsky,R,193.0,UKR,33.1,106005,,Q,Constant Lestienne,R,180.0,FRA,26.7,7-6(3) 1-6 6-3,3,R32,114.0,10.0,2.0,92.0,63.0,46.0,8.0,14.0,1.0,6.0,6.0,2.0,85.0,57.0,37.0,14.0,14.0,5.0,9.0,141.0,410.0,168.0,331.0,False,2.0,1.0,3.0,14.0,15.0,29.0,1.0
480,2019-0496,Marseille,Hard,32,A,2019-02-18,106296,,LL,Gregoire Barrere,R,183.0,FRA,25.0,106210,,Direct,Jiri Vesely,L,198.0,CZE,25.6,7-6(3) 6-3,3,R32,88.0,17.0,1.0,64.0,44.0,36.0,11.0,10.0,1.0,1.0,12.0,4.0,81.0,51.0,41.0,11.0,11.0,9.0,11.0,130.0,429.0,94.0,598.0,False,2.0,0.0,2.0,13.0,9.0,22.0,1.0
481,2019-0496,Marseille,Hard,32,A,2019-02-18,105332,,Direct,Benoit Paire,R,196.0,FRA,29.7,104620,,Q,Simone Bolelli,R,183.0,ITA,33.3,6-4 7-6(1),3,R32,82.0,12.0,4.0,65.0,31.0,27.0,18.0,11.0,1.0,3.0,1.0,1.0,63.0,46.0,28.0,10.0,11.0,2.0,5.0,59.0,795.0,136.0,415.0,False,2.0,0.0,2.0,13.0,10.0,23.0,1.0
482,2019-0496,Marseille,Hard,32,A,2019-02-18,105376,,Direct,Peter Gojowczyk,R,188.0,GER,29.5,106000,,Direct,Damir Dzumhur,R,175.0,BIH,26.7,6-2 6-4,3,R32,79.0,2.0,4.0,70.0,41.0,29.0,15.0,9.0,6.0,7.0,2.0,2.0,75.0,52.0,29.0,10.0,9.0,13.0,17.0,60.0,770.0,49.0,950.0,False,2.0,0.0,2.0,12.0,6.0,18.0,0.0
483,2019-0496,Marseille,Hard,32,A,2019-02-18,104468,6.0,Direct,Gilles Simon,R,183.0,FRA,34.1,126156,,WC,Antoine Hoang,R,183.0,FRA,23.2,5-7 6-3 6-3,3,R32,134.0,7.0,2.0,89.0,61.0,43.0,17.0,15.0,8.0,11.0,2.0,4.0,102.0,74.0,43.0,14.0,15.0,7.0,12.0,32.0,1280.0,139.0,413.0,False,2.0,1.0,3.0,17.0,13.0,30.0,0.0
484,2019-0496,Marseille,Hard,32,A,2019-02-18,126610,,Direct,Matteo Berrettini,R,196.0,ITA,22.8,104871,8.0,Direct,Jeremy Chardy,R,188.0,FRA,32.0,7-6(12) 7-6(0),3,R32,130.0,16.0,3.0,100.0,62.0,50.0,17.0,12.0,6.0,7.0,15.0,2.0,91.0,63.0,48.0,13.0,12.0,4.0,5.0,48.0,965.0,35.0,1180.0,False,2.0,0.0,2.0,14.0,12.0,26.0,2.0
485,2019-0496,Marseille,Hard,32,A,2019-02-18,126094,,Direct,Andrey Rublev,R,188.0,RUS,21.3,104542,,WC,Jo-Wilfried Tsonga,R,188.0,FRA,33.8,2-6 6-4 6-2,3,R32,93.0,6.0,1.0,70.0,43.0,31.0,19.0,13.0,0.0,2.0,13.0,1.0,75.0,42.0,34.0,15.0,13.0,3.0,6.0,115.0,492.0,112.0,495.0,False,2.0,1.0,3.0,14.0,12.0,26.0,0.0
486,2019-0496,Marseille,Hard,32,A,2019-02-18,105062,,Direct,Mikhail Kukushkin,R,183.0,KAZ,31.1,106045,,Direct,Denis Kudla,R,180.0,USA,26.5,6-3 6-3,3,R32,80.0,6.0,1.0,65.0,52.0,39.0,6.0,9.0,7.0,7.0,4.0,4.0,63.0,34.0,25.0,12.0,9.0,4.0,7.0,50.0,945.0,61.0,770.0,False,2.0,0.0,2.0,12.0,6.0,18.0,0.0
487,2019-0496,Marseille,Hard,32,A,2019-02-18,104269,5.0,Direct,Fernando Verdasco,L,188.0,ESP,35.2,106078,,Q,Egor Gerasimov,R,196.0,BLR,26.2,4-6 6-3 7-5,3,R32,131.0,15.0,6.0,117.0,79.0,55.0,16.0,16.0,7.0,9.0,12.0,5.0,91.0,61.0,45.0,14.0,15.0,6.0,9.0,26.0,1455.0,161.0,346.0,False,2.0,1.0,3.0,17.0,14.0,31.0,0.0
488,2019-0496,Marseille,Hard,32,A,2019-02-18,104897,,Q,Matthias Bachinger,R,188.0,GER,31.8,104327,,PR,Steve Darcis,R,178.0,BEL,34.9,4-6 6-3 6-4,3,R32,123.0,13.0,4.0,94.0,61.0,46.0,18.0,15.0,3.0,5.0,4.0,2.0,95.0,55.0,39.0,19.0,14.0,9.0,12.0,143.0,407.0,283.0,148.0,False,2.0,1.0,3.0,16.0,13.0,29.0,0.0
489,2019-0496,Marseille,Hard,32,A,2019-02-18,200005,,WC,Ugo Humbert,L,188.0,FRA,20.6,105208,,Direct,Ernests Gulbis,R,190.0,LAT,30.4,6-3 7-6(3),3,R32,95.0,8.0,2.0,74.0,51.0,41.0,13.0,11.0,3.0,3.0,7.0,3.0,62.0,37.0,30.0,14.0,10.0,0.0,1.0,75.0,719.0,74.0,722.0,False,2.0,0.0,2.0,13.0,9.0,22.0,1.0
490,2019-6932,Rio de Janeiro,Clay,32,A,2019-02-18,111513,,Direct,Laslo Djere,R,188.0,SRB,23.7,200000,,WC,Felix Auger Aliassime,R,193.0,CAN,18.5,6-3 7-5,3,F,120.0,1.0,3.0,56.0,23.0,14.0,19.0,10.0,1.0,4.0,4.0,9.0,92.0,50.0,29.0,17.0,11.0,8.0,14.0,90.0,627.0,104.0,540.0,False,2.0,0.0,2.0,13.0,8.0,21.0,0.0
491,2019-6932,Rio de Janeiro,Clay,32,A,2019-02-18,111513,,Direct,Laslo Djere,R,188.0,SRB,23.7,105379,,Direct,Aljaz Bedene,R,181.0,SLO,29.5,W/O,3,SF,,,,,,,,,,,,,,,,,,,,90.0,627.0,83.0,675.0,True,,,,,,,
492,2019-6932,Rio de Janeiro,Clay,32,A,2019-02-18,200000,,WC,Felix Auger Aliassime,R,193.0,CAN,18.5,104655,,Direct,Pablo Cuevas,R,180.0,URU,33.1,6-3 3-6 6-3,3,SF,125.0,9.0,7.0,87.0,65.0,48.0,9.0,14.0,5.0,7.0,5.0,1.0,73.0,46.0,33.0,14.0,13.0,3.0,6.0,104.0,540.0,63.0,751.0,False,2.0,1.0,3.0,15.0,12.0,27.0,0.0
493,2019-6932,Rio de Janeiro,Clay,32,A,2019-02-18,111513,,Direct,Laslo Djere,R,188.0,SRB,23.7,134770,,Q,Casper Ruud,R,183.0,NOR,20.1,6-4 7-5,3,QF,96.0,4.0,4.0,59.0,32.0,24.0,16.0,11.0,1.0,3.0,1.0,3.0,69.0,43.0,26.0,14.0,11.0,5.0,9.0,90.0,627.0,135.0,417.0,False,2.0,0.0,2.0,13.0,9.0,22.0,0.0
494,2019-6932,Rio de Janeiro,Clay,32,A,2019-02-18,105379,,Direct,Aljaz Bedene,R,181.0,SLO,29.5,106198,,Q,Hugo Dellien,R,180.0,BOL,25.6,4-6 6-2 6-3,3,QF,143.0,13.0,6.0,103.0,52.0,37.0,28.0,14.0,9.0,11.0,0.0,6.0,87.0,59.0,37.0,13.0,13.0,6.0,10.0,83.0,675.0,113.0,493.0,False,2.0,1.0,3.0,16.0,11.0,27.0,0.0
495,2019-6932,Rio de Janeiro,Clay,32,A,2019-02-18,104655,,Direct,Pablo Cuevas,R,180.0,URU,33.1,105077,,Direct,Albert Ramos,L,188.0,ESP,31.0,6-3 3-6 6-3,3,QF,150.0,4.0,5.0,92.0,49.0,36.0,16.0,14.0,6.0,10.0,3.0,4.0,93.0,49.0,31.0,21.0,13.0,12.0,17.0,63.0,751.0,93.0,605.0,False,2.0,1.0,3.0,15.0,12.0,27.0,0.0
496,2019-6932,Rio de Janeiro,Clay,32,A,2019-02-18,200000,,WC,Felix Auger Aliassime,R,193.0,CAN,18.5,144719,,Direct,Jaume Munar,R,183.0,ESP,21.7,6-4 6-3,3,QF,98.0,1.0,3.0,61.0,41.0,26.0,8.0,9.0,2.0,5.0,0.0,1.0,64.0,35.0,19.0,12.0,10.0,4.0,10.0,104.0,540.0,66.0,746.0,False,2.0,0.0,2.0,12.0,7.0,19.0,0.0
497,2019-6932,Rio de Janeiro,Clay,32,A,2019-02-18,111513,,Direct,Laslo Djere,R,188.0,SRB,23.7,106121,,Direct,Taro Daniel,R,191.0,JPN,26.0,6-4 6-2,3,R16,85.0,13.0,2.0,47.0,24.0,20.0,17.0,9.0,0.0,0.0,0.0,1.0,59.0,34.0,21.0,13.0,9.0,2.0,5.0,90.0,627.0,73.0,726.0,False,2.0,0.0,2.0,12.0,6.0,18.0,0.0
498,2019-6932,Rio de Janeiro,Clay,32,A,2019-02-18,134770,,Q,Casper Ruud,R,183.0,NOR,20.1,105311,5.0,Direct,Joao Sousa,R,185.0,POR,29.8,6-3 3-6 6-4,3,R16,131.0,5.0,9.0,84.0,48.0,31.0,20.0,14.0,9.0,13.0,5.0,6.0,88.0,51.0,32.0,13.0,14.0,6.0,11.0,135.0,417.0,40.0,1062.0,False,2.0,1.0,3.0,15.0,13.0,28.0,0.0
499,2019-6932,Rio de Janeiro,Clay,32,A,2019-02-18,105379,,Direct,Aljaz Bedene,R,181.0,SLO,29.5,106329,,WC,Thiago Monteiro,L,183.0,BRA,24.7,6-3 6-4,3,R16,117.0,6.0,6.0,77.0,41.0,28.0,18.0,10.0,8.0,10.0,2.0,1.0,70.0,47.0,29.0,7.0,9.0,6.0,10.0,83.0,675.0,126.0,449.0,False,2.0,0.0,2.0,12.0,7.0,19.0,0.0
500,2019-6932,Rio de Janeiro,Clay,32,A,2019-02-18,106198,,Q,Hugo Dellien,R,180.0,BOL,25.6,106148,,Direct,Roberto Carballes Baena,R,183.0,ESP,25.9,7-5 6-4,3,R16,122.0,0.0,1.0,63.0,41.0,26.0,12.0,11.0,2.0,5.0,1.0,7.0,104.0,70.0,40.0,14.0,11.0,18.0,23.0,113.0,493.0,114.0,492.0,False,2.0,0.0,2.0,13.0,9.0,22.0,0.0
501,2019-6932,Rio de Janeiro,Clay,32,A,2019-02-18,105077,,Direct,Albert Ramos,L,188.0,ESP,31.0,105643,,Direct,Federico Delbonis,L,193.0,ARG,28.3,3-6 7-5 6-3,3,R16,140.0,0.0,5.0,95.0,65.0,47.0,13.0,15.0,3.0,6.0,2.0,5.0,83.0,49.0,36.0,15.0,15.0,3.0,7.0,93.0,605.0,80.0,696.0,False,2.0,1.0,3.0,16.0,14.0,30.0,0.0
502,2019-6932,Rio de Janeiro,Clay,32,A,2019-02-18,104655,,Direct,Pablo Cuevas,R,180.0,URU,33.1,106228,,Q,Juan Ignacio Londero,R,180.0,ARG,25.5,6-1 6-4,3,R16,68.0,5.0,1.0,47.0,35.0,30.0,7.0,9.0,1.0,1.0,2.0,3.0,50.0,24.0,17.0,13.0,8.0,3.0,6.0,63.0,751.0,69.0,739.0,False,2.0,0.0,2.0,12.0,5.0,17.0,0.0
503,2019-6932,Rio de Janeiro,Clay,32,A,2019-02-18,144719,,Direct,Jaume Munar,R,183.0,ESP,21.7,111815,,Direct,Cameron Norrie,L,188.0,GBR,23.4,7-6(6) 5-7 7-6(4),3,R16,199.0,5.0,6.0,130.0,83.0,61.0,20.0,18.0,11.0,15.0,2.0,7.0,141.0,80.0,54.0,29.0,18.0,13.0,16.0,66.0,746.0,62.0,762.0,False,2.0,1.0,3.0,19.0,19.0,38.0,2.0
504,2019-6932,Rio de Janeiro,Clay,32,A,2019-02-18,200000,,WC,Felix Auger Aliassime,R,193.0,CAN,18.5,106426,,Direct,Cristian Garin,R,185.0,CHI,22.7,7-5 6-4,3,R16,106.0,6.0,1.0,68.0,46.0,35.0,8.0,11.0,3.0,6.0,3.0,6.0,80.0,46.0,31.0,10.0,11.0,9.0,14.0,104.0,540.0,91.0,623.0,False,2.0,0.0,2.0,13.0,9.0,22.0,0.0
505,2019-6932,Rio de Janeiro,Clay,32,A,2019-02-18,111513,,Direct,Laslo Djere,R,188.0,SRB,23.7,106233,1.0,Direct,Dominic Thiem,R,185.0,AUT,25.4,6-3 6-3,3,R32,80.0,1.0,2.0,47.0,29.0,22.0,8.0,9.0,0.0,2.0,0.0,5.0,55.0,33.0,17.0,8.0,9.0,3.0,8.0,90.0,627.0,8.0,3800.0,False,2.0,0.0,2.0,12.0,6.0,18.0,0.0
506,2019-6932,Rio de Janeiro,Clay,32,A,2019-02-18,106121,,Direct,Taro Daniel,R,191.0,JPN,26.0,205734,,WC,Thiago Seyboth Wild,R,185.0,BRA,18.9,3-6 6-3 6-2,3,R32,128.0,5.0,4.0,95.0,63.0,45.0,17.0,13.0,5.0,6.0,9.0,2.0,66.0,42.0,31.0,14.0,13.0,2.0,5.0,73.0,726.0,445.0,19.0,False,2.0,1.0,3.0,15.0,11.0,26.0,0.0
