,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,walkover,w_sets_won,l_sets_won,total_sets,w_games_won,l_games_won,total_games,total_tiebreaks
319,2022-0375,Montpellier,Hard,32,A,2022-01-31,144707,,Direct,Mikael Ymer,R,183.0,SWE,23.3,104755,,Direct,Richard Gasquet,R,183.0,FRA,35.6,7-5 6-7(6) 6-1,3,QF,152.0,4.0,10.0,105.0,55.0,43.0,23.0,15.0,4.0,7.0,2.0,8.0,105.0,62.0,41.0,18.0,16.0,2.0,9.0,83.0,793.0,75.0,852.0,False,2.0,1.0,3.0,19.0,13.0,32.0,1.0
320,2022-0375,Montpellier,Hard,32,A,2022-01-31,105936,5.0,Direct,Filip Krajinovic,R,185.0,SRB,29.9,106000,,Q,Damir Dzumhur,R,175.0,BIH,29.7,7-5 6-2,3,QF,97.0,3.0,1.0,65.0,37.0,25.0,16.0,10.0,6.0,8.0,6.0,1.0,77.0,42.0,24.0,16.0,10.0,3.0,8.0,36.0,1414.0,152.0,447.0,False,2.0,0.0,2.0,13.0,7.0,20.0,0.0
321,2022-0375,Montpellier,Hard,32,A,2022-01-31,122330,6.0,Direct,Alexander Bublik,R,196.0,KAZ,24.6,105138,2.0,Direct,Roberto Bautista Agut,R,183.0,ESP,33.7,6-4 2-6 7-6(4),3,QF,123.0,26.0,8.0,93.0,61.0,49.0,15.0,15.0,3.0,5.0,3.0,1.0,106.0,76.0,57.0,14.0,15.0,8.0,9.0,35.0,1433.0,19.0,2385.0,False,2.0,1.0,3.0,15.0,16.0,31.0,1.0
322,2022-0375,Montpellier,Hard,32,A,2022-01-31,100644,1.0,Direct,Alexander Zverev,R,198.0,GER,24.7,111456,,Direct,Mackenzie Mcdonald,R,178.0,USA,26.7,6-2 7-6(5),3,R16,78.0,10.0,4.0,58.0,40.0,34.0,9.0,10.0,0.0,1.0,2.0,0.0,58.0,40.0,27.0,8.0,10.0,1.0,4.0,3.0,7780.0,56.0,1119.0,False,2.0,0.0,2.0,13.0,8.0,21.0,1.0
323,2022-0375,Montpellier,Hard,32,A,2022-01-31,105173,,Direct,Adrian Mannarino,L,180.0,FRA,33.5,105676,8.0,Direct,David Goffin,R,180.0,BEL,31.1,6-4 6-2,3,R16,89.0,6.0,2.0,60.0,36.0,25.0,12.0,9.0,3.0,5.0,5.0,3.0,63.0,35.0,21.0,11.0,9.0,4.0,9.0,58.0,1049.0,52.0,1141.0,False,2.0,0.0,2.0,12.0,6.0,18.0,0.0
324,2022-0375,Montpellier,Hard,32,A,2022-01-31,144707,,Direct,Mikael Ymer,R,183.0,SWE,23.3,104792,3.0,Direct,Gael Monfils,R,193.0,FRA,35.4,6-1 6-2,3,R16,57.0,0.0,0.0,33.0,24.0,20.0,8.0,7.0,0.0,0.0,5.0,7.0,52.0,26.0,16.0,8.0,8.0,3.0,8.0,83.0,793.0,16.0,2553.0,False,2.0,0.0,2.0,12.0,3.0,15.0,0.0
325,2022-0375,Montpellier,Hard,32,A,2022-01-31,104755,,Direct,Richard Gasquet,R,183.0,FRA,35.6,126952,,Direct,Soon Woo Kwon,R,180.0,KOR,24.1,7-5 6-4,3,R16,99.0,7.0,1.0,56.0,28.0,25.0,20.0,11.0,0.0,0.0,12.0,4.0,93.0,55.0,39.0,17.0,11.0,11.0,13.0,75.0,852.0,55.0,1120.0,False,2.0,0.0,2.0,13.0,9.0,22.0,0.0
326,2022-0375,Montpellier,Hard,32,A,2022-01-31,105936,5.0,Direct,Filip Krajinovic,R,185.0,SRB,29.9,104542,,PR,Jo-Wilfried Tsonga,R,188.0,FRA,36.7,6-4 7-6(2),3,R16,100.0,5.0,0.0,68.0,41.0,31.0,19.0,11.0,5.0,5.0,11.0,3.0,72.0,41.0,32.0,15.0,11.0,1.0,2.0,36.0,1414.0,259.0,225.0,False,2.0,0.0,2.0,13.0,10.0,23.0,1.0
327,2022-0375,Montpellier,Hard,32,A,2022-01-31,106000,,Q,Damir Dzumhur,R,175.0,BIH,29.7,105932,4.0,Direct,Nikoloz Basilashvili,R,185.0,GEO,29.9,6-1 5-7 6-2,3,R16,97.0,3.0,5.0,87.0,54.0,38.0,15.0,14.0,3.0,6.0,3.0,7.0,62.0,27.0,17.0,16.0,13.0,4.0,10.0,152.0,447.0,21.0,2016.0,False,2.0,1.0,3.0,17.0,10.0,27.0,0.0
328,2022-0375,Montpellier,Hard,32,A,2022-01-31,122330,6.0,Direct,Alexander Bublik,R,196.0,KAZ,24.6,105732,,Q,Pierre Hugues Herbert,R,188.0,FRA,30.8,6-3 6-7(2) 6-2,3,R16,116.0,11.0,5.0,90.0,57.0,40.0,18.0,14.0,5.0,7.0,7.0,7.0,102.0,63.0,41.0,16.0,15.0,8.0,14.0,35.0,1433.0,113.0,643.0,False,2.0,1.0,3.0,18.0,12.0,30.0,1.0
329,2022-0375,Montpellier,Hard,32,A,2022-01-31,105138,2.0,Direct,Roberto Bautista Agut,R,183.0,ESP,33.7,104468,,Q,Gilles Simon,R,183.0,FRA,37.0,6-4 3-2 RET,3,R16,82.0,1.0,0.0,41.0,25.0,17.0,9.0,8.0,1.0,3.0,4.0,0.0,59.0,33.0,23.0,8.0,7.0,6.0,9.0,19.0,2385.0,130.0,553.0,False,2.0,0.0,2.0,9.0,6.0,15.0,0.0
330,2022-0375,Montpellier,Hard,32,A,2022-01-31,111456,,Direct,Mackenzie Mcdonald,R,178.0,USA,26.7,125802,,Direct,Ilya Ivashka,R,193.0,BLR,27.9,6-3 7-6(2),3,R32,96.0,5.0,3.0,71.0,42.0,31.0,17.0,11.0,2.0,4.0,4.0,3.0,70.0,41.0,30.0,9.0,10.0,3.0,6.0,56.0,1119.0,48.0,1159.0,False,2.0,0.0,2.0,13.0,9.0,22.0,1.0
331,2022-0375,Montpellier,Hard,32,A,2022-01-31,105173,,Direct,Adrian Mannarino,L,180.0,FRA,33.5,200221,,Direct,Alejandro Davidovich Fokina,R,183.0,ESP,22.6,6-2 6-4,3,R32,67.0,8.0,0.0,42.0,25.0,22.0,14.0,9.0,0.0,0.0,2.0,1.0,47.0,34.0,25.0,4.0,9.0,0.0,3.0,58.0,1049.0,47.0,1160.0,False,2.0,0.0,2.0,12.0,6.0,18.0,0.0
332,2022-0375,Montpellier,Hard,32,A,2022-01-31,105676,8.0,Direct,David Goffin,R,180.0,BEL,31.1,126127,,Direct,Benjamin Bonzi,R,183.0,FRA,25.6,2-6 7-5 6-1,3,R32,113.0,5.0,7.0,72.0,39.0,29.0,15.0,13.0,2.0,5.0,6.0,3.0,89.0,43.0,32.0,19.0,14.0,4.0,9.0,52.0,1141.0,68.0,924.0,False,2.0,1.0,3.0,15.0,12.0,27.0,0.0
333,2022-0375,Montpellier,Hard,32,A,2022-01-31,144707,,Direct,Mikael Ymer,R,183.0,SWE,23.3,144895,,Direct,Corentin Moutet,L,180.0,FRA,22.7,7-6(5) 6-4,3,R32,143.0,3.0,1.0,95.0,69.0,47.0,14.0,11.0,10.0,11.0,1.0,3.0,83.0,48.0,34.0,18.0,11.0,4.0,6.0,83.0,793.0,89.0,772.0,False,2.0,0.0,2.0,13.0,10.0,23.0,1.0
334,2022-0375,Montpellier,Hard,32,A,2022-01-31,126952,,Direct,Soon Woo Kwon,R,180.0,KOR,24.1,200384,,Direct,Hugo Gaston,L,173.0,FRA,21.3,6-2 6-1,3,R32,65.0,5.0,2.0,44.0,27.0,25.0,5.0,7.0,0.0,0.0,2.0,5.0,64.0,37.0,21.0,9.0,8.0,13.0,18.0,55.0,1120.0,69.0,921.0,False,2.0,0.0,2.0,12.0,3.0,15.0,0.0
335,2022-0375,Montpellier,Hard,32,A,2022-01-31,104755,,Direct,Richard Gasquet,R,183.0,FRA,35.6,200005,7.0,Direct,Ugo Humbert,L,188.0,FRA,23.6,6-7(3) 6-4 6-3,3,R32,170.0,9.0,7.0,128.0,74.0,49.0,32.0,16.0,10.0,11.0,13.0,6.0,116.0,63.0,48.0,24.0,15.0,7.0,10.0,75.0,852.0,40.0,1318.0,False,2.0,1.0,3.0,18.0,14.0,32.0,1.0
336,2022-0375,Montpellier,Hard,32,A,2022-01-31,105936,5.0,Direct,Filip Krajinovic,R,185.0,SRB,29.9,200615,,Direct,Alexei Popyrin,R,196.0,AUS,22.4,7-5 7-6(3),3,R32,101.0,2.0,2.0,79.0,54.0,36.0,17.0,12.0,3.0,5.0,10.0,5.0,83.0,50.0,40.0,12.0,12.0,7.0,10.0,36.0,1414.0,65.0,965.0,False,2.0,0.0,2.0,14.0,11.0,25.0,1.0
337,2022-0375,Montpellier,Hard,32,A,2022-01-31,104542,,PR,Jo-Wilfried Tsonga,R,188.0,FRA,36.7,200390,,Q,Kacper Zuk,R,183.0,POL,23.0,6-4 6-4,3,R32,85.0,7.0,4.0,59.0,27.0,25.0,17.0,10.0,5.0,6.0,2.0,3.0,69.0,46.0,29.0,11.0,10.0,8.0,11.0,259.0,225.0,172.0,379.0,False,2.0,0.0,2.0,12.0,8.0,20.0,0.0
338,2022-0375,Montpellier,Hard,32,A,2022-01-31,106000,,Q,Damir Dzumhur,R,175.0,BIH,29.7,144684,,Direct,Alex Molcan,L,178.0,SVK,24.1,7-6(5) 6-0,3,R32,83.0,4.0,1.0,59.0,37.0,26.0,13.0,9.0,2.0,3.0,1.0,3.0,68.0,42.0,25.0,11.0,9.0,2.0,6.0,152.0,447.0,72.0,876.0,False,2.0,0.0,2.0,13.0,6.0,19.0,1.0
339,2022-0375,Montpellier,Hard,32,A,2022-01-31,122330,6.0,Direct,Alexander Bublik,R,196.0,KAZ,24.6,134868,,Direct,Tallon Griekspoor,R,188.0,NED,25.5,7-6(4) 7-6(5),3,R32,105.0,20.0,6.0,82.0,49.0,43.0,15.0,12.0,1.0,2.0,9.0,2.0,98.0,64.0,47.0,15.0,12.0,8.0,9.0,35.0,1433.0,62.0,1011.0,False,2.0,0.0,2.0,14.0,12.0,26.0,2.0
340,2022-0375,Montpellier,Hard,32,A,2022-01-31,105732,,Q,Pierre Hugues Herbert,R,188.0,FRA,30.8,105376,,Direct,Peter Gojowczyk,R,188.0,GER,32.5,7-5 6-2,3,R32,65.0,9.0,1.0,49.0,39.0,31.0,6.0,10.0,0.0,1.0,1.0,5.0,55.0,33.0,20.0,10.0,10.0,1.0,5.0,113.0,643.0,96.0,742.0,False,2.0,0.0,2.0,13.0,7.0,20.0,0.0
341,2022-0375,Montpellier,Hard,32,A,2022-01-31,104468,,Q,Gilles Simon,R,183.0,FRA,37.0,106298,,WC,Lucas Pouille,R,185.0,FRA,27.9,7-6(4) 5-7 6-4,3,R32,174.0,6.0,2.0,120.0,83.0,56.0,20.0,17.0,6.0,9.0,1.0,4.0,122.0,63.0,47.0,26.0,17.0,5.0,8.0,130.0,553.0,156.0,442.0,False,2.0,1.0,3.0,18.0,17.0,35.0,1.0
342,2022-0891,Pune,Hard,32,A,2022-01-31,105311,,Direct,Joao Sousa,R,185.0,POR,32.8,200325,6.0,Direct,Emil Ruusuvuori,R,188.0,FIN,22.8,7-6(9) 4-6 6-1,3,F,163.0,3.0,4.0,108.0,70.0,48.0,20.0,15.0,5.0,8.0,2.0,4.0,95.0,67.0,51.0,8.0,14.0,2.0,6.0,137.0,522.0,87.0,783.0,False,2.0,1.0,3.0,17.0,13.0,30.0,1.0
343,2022-0891,Pune,Hard,32,A,2022-01-31,105311,,Direct,Joao Sousa,R,185.0,POR,32.8,111200,,Q,Elias Ymer,R,185.0,SWE,25.8,5-7 7-6(4) 7-5,3,SF,193.0,4.0,1.0,138.0,69.0,46.0,34.0,18.0,8.0,13.0,9.0,7.0,110.0,66.0,48.0,22.0,18.0,6.0,11.0,137.0,522.0,163.0,410.0,False,2.0,1.0,3.0,19.0,18.0,37.0,1.0
344,2022-0891,Pune,Hard,32,A,2022-01-31,200325,6.0,Direct,Emil Ruusuvuori,R,188.0,FIN,22.8,111794,,Direct,Kamil Majchrzak,R,180.0,POL,26.0,6-3 7-6(0),3,SF,106.0,10.0,2.0,70.0,49.0,37.0,13.0,11.0,3.0,4.0,6.0,6.0,90.0,49.0,31.0,21.0,10.0,4.0,6.0,87.0,783.0,95.0,743.0,False,2.0,0.0,2.0,13.0,9.0,22.0,1.0
345,2022-0891,Pune,Hard,32,A,2022-01-31,111200,,Q,Elias Ymer,R,185.0,SWE,25.8,105882,8.0,Direct,Stefano Travaglia,R,185.0,ITA,30.0,6-4 7-6(4),3,QF,87.0,10.0,1.0,67.0,48.0,40.0,10.0,11.0,0.0,1.0,3.0,3.0,66.0,41.0,28.0,17.0,11.0,0.0,2.0,163.0,410.0,93.0,744.0,False,2.0,0.0,2.0,13.0,10.0,23.0,1.0
346,2022-0891,Pune,Hard,32,A,2022-01-31,105311,,Direct,Joao Sousa,R,185.0,POR,32.8,127157,5.0,Direct,Daniel Altmaier,R,188.0,GER,23.3,6-2 6-3,3,QF,72.0,1.0,1.0,52.0,28.0,22.0,16.0,9.0,1.0,1.0,6.0,2.0,49.0,28.0,18.0,10.0,8.0,3.0,6.0,137.0,522.0,85.0,787.0,False,2.0,0.0,2.0,12.0,5.0,17.0,0.0
347,2022-0891,Pune,Hard,32,A,2022-01-31,200325,6.0,Direct,Emil Ruusuvuori,R,188.0,FIN,22.8,106210,4.0,Direct,Jiri Vesely,L,198.0,CZE,28.5,6-3 6-4,3,QF,77.0,5.0,0.0,48.0,32.0,27.0,13.0,10.0,0.0,0.0,12.0,5.0,54.0,34.0,27.0,8.0,9.0,3.0,5.0,87.0,783.0,80.0,819.0,False,2.0,0.0,2.0,12.0,7.0,19.0,0.0
348,2022-0891,Pune,Hard,32,A,2022-01-31,111794,,Direct,Kamil Majchrzak,R,180.0,POL,26.0,207518,2.0,Direct,Lorenzo Musetti,R,185.0,ITA,19.9,6-2 6-7(5) 6-4,3,QF,133.0,7.0,1.0,93.0,61.0,49.0,18.0,15.0,3.0,3.0,6.0,5.0,97.0,56.0,44.0,19.0,15.0,1.0,4.0,95.0,743.0,66.0,960.0,False,2.0,1.0,3.0,18.0,13.0,31.0,1.0
349,2022-0891,Pune,Hard,32,A,2022-01-31,111200,,Q,Elias Ymer,R,185.0,SWE,25.8,106234,1.0,Direct,Aslan Karatsev,R,185.0,RUS,28.4,6-2 7-6(3),3,R16,95.0,10.0,3.0,59.0,30.0,24.0,22.0,10.0,0.0,0.0,5.0,6.0,72.0,39.0,27.0,16.0,10.0,3.0,5.0,163.0,410.0,15.0,2633.0,False,2.0,0.0,2.0,13.0,8.0,21.0,1.0
350,2022-0891,Pune,Hard,32,A,2022-01-31,105882,8.0,Direct,Stefano Travaglia,R,185.0,ITA,30.0,106026,,PR,Yuki Bhambri,R,185.0,IND,29.5,6-3 6-2,3,R16,73.0,7.0,2.0,57.0,24.0,21.0,18.0,9.0,1.0,1.0,2.0,4.0,50.0,30.0,23.0,6.0,8.0,1.0,4.0,93.0,744.0,862.0,18.0,False,2.0,0.0,2.0,12.0,5.0,17.0,0.0
351,2022-0891,Pune,Hard,32,A,2022-01-31,105311,,Direct,Joao Sousa,R,185.0,POR,32.8,126149,3.0,Direct,Gianluca Mager,R,188.0,ITA,27.1,4-6 6-3 7-6(4),3,R16,133.0,12.0,2.0,105.0,62.0,44.0,30.0,16.0,1.0,2.0,15.0,6.0,87.0,45.0,41.0,22.0,15.0,5.0,6.0,137.0,522.0,67.0,947.0,False,2.0,1.0,3.0,17.0,15.0,32.0,1.0
352,2022-0891,Pune,Hard,32,A,2022-01-31,127157,5.0,Direct,Daniel Altmaier,R,188.0,GER,23.3,105430,,Direct,Radu Albot,R,175.0,MDA,32.2,3-6 6-4 6-4,3,R16,131.0,8.0,4.0,110.0,66.0,48.0,19.0,15.0,7.0,10.0,5.0,3.0,80.0,53.0,37.0,17.0,14.0,4.0,7.0,85.0,787.0,108.0,695.0,False,2.0,1.0,3.0,15.0,14.0,29.0,0.0
353,2022-0891,Pune,Hard,32,A,2022-01-31,200325,6.0,Direct,Emil Ruusuvuori,R,188.0,FIN,22.8,200240,,Q,Vit Kopriva,R,178.0,CZE,24.6,6-3 6-3,3,R16,78.0,3.0,2.0,57.0,36.0,25.0,12.0,9.0,2.0,4.0,1.0,6.0,48.0,24.0,16.0,9.0,9.0,2.0,7.0,87.0,783.0,193.0,338.0,False,2.0,0.0,2.0,12.0,6.0,18.0,0.0
354,2022-0891,Pune,Hard,32,A,2022-01-31,106210,4.0,Direct,Jiri Vesely,L,198.0,CZE,28.5,126523,,Direct,Bernabe Zapata Miralles,R,183.0,ESP,25.0,6-3 6-4,3,R16,89.0,13.0,3.0,52.0,34.0,28.0,10.0,9.0,6.0,7.0,2.0,3.0,73.0,55.0,31.0,8.0,10.0,6.0,10.0,80.0,819.0,126.0,586.0,False,2.0,0.0,2.0,12.0,7.0,19.0,0.0
355,2022-0891,Pune,Hard,32,A,2022-01-31,111794,,Direct,Kamil Majchrzak,R,180.0,POL,26.0,111460,,Direct,Quentin Halys,R,191.0,FRA,25.2,6-3 7-6(7),3,R16,94.0,1.0,2.0,91.0,51.0,37.0,24.0,11.0,8.0,9.0,13.0,2.0,59.0,45.0,36.0,6.0,10.0,1.0,3.0,95.0,743.0,141.0,500.0,False,2.0,0.0,2.0,13.0,9.0,22.0,1.0
356,2022-0891,Pune,Hard,32,A,2022-01-31,207518,2.0,Direct,Lorenzo Musetti,R,185.0,ITA,19.9,126846,,Direct,Aleksandar Vukic,R,188.0,AUS,25.8,7-6(3) 3-6 6-3,3,R16,123.0,9.0,2.0,92.0,57.0,44.0,22.0,15.0,1.0,2.0,9.0,1.0,92.0,60.0,43.0,22.0,15.0,3.0,4.0,66.0,960.0,140.0,504.0,False,2.0,1.0,3.0,16.0,15.0,31.0,1.0
357,2022-0891,Pune,Hard,32,A,2022-01-31,111200,,Q,Elias Ymer,R,185.0,SWE,25.8,126237,,Q,Gian Marco Moroni,R,185.0,ITA,23.9,7-5 3-6 6-4,3,R32,130.0,5.0,2.0,87.0,48.0,37.0,21.0,15.0,3.0,6.0,4.0,6.0,88.0,63.0,46.0,10.0,16.0,0.0,4.0,163.0,410.0,202.0,324.0,False,2.0,1.0,3.0,16.0,15.0,31.0,0.0
358,2022-0891,Pune,Hard,32,A,2022-01-31,106026,,PR,Yuki Bhambri,R,185.0,IND,29.5,106075,,Direct,Jozef Kovalik,R,183.0,SVK,29.2,6-7(10) 6-2 7-5,3,R32,186.0,3.0,6.0,141.0,89.0,65.0,23.0,16.0,16.0,18.0,5.0,5.0,115.0,78.0,49.0,22.0,16.0,4.0,9.0,862.0,18.0,168.0,390.0,False,2.0,1.0,3.0,19.0,14.0,33.0,1.0
359,2022-0891,Pune,Hard,32,A,2022-01-31,105882,8.0,Direct,Stefano Travaglia,R,185.0,ITA,30.0,106368,,WC,Ramkumar Ramanathan,R,188.0,IND,27.2,7-6(7) 4-6 6-3,3,R32,132.0,11.0,3.0,106.0,58.0,47.0,26.0,16.0,1.0,2.0,12.0,2.0,92.0,68.0,48.0,16.0,15.0,2.0,3.0,93.0,744.0,182.0,353.0,False,2.0,1.0,3.0,17.0,15.0,32.0,1.0
360,2022-0891,Pune,Hard,32,A,2022-01-31,105311,,Direct,Joao Sousa,R,185.0,POR,32.8,111459,,WC,Arjun Kadhe,R,185.0,IND,28.0,6-7(5) 7-6(4) 6-2,3,R32,146.0,12.0,4.0,91.0,53.0,45.0,20.0,16.0,0.0,2.0,9.0,3.0,131.0,75.0,51.0,23.0,16.0,6.0,10.0,137.0,522.0,778.0,26.0,False,2.0,1.0,3.0,19.0,15.0,34.0,2.0
361,2022-0891,Pune,Hard,32,A,2022-01-31,105430,,Direct,Radu Albot,R,175.0,MDA,32.2,105943,,Direct,Federico Gaio,R,178.0,ITA,29.9,6-2 7-6(3),3,R32,108.0,3.0,0.0,72.0,50.0,37.0,10.0,10.0,3.0,4.0,4.0,2.0,72.0,33.0,26.0,15.0,10.0,7.0,10.0,108.0,695.0,174.0,371.0,False,2.0,0.0,2.0,13.0,8.0,21.0,1.0
362,2022-0891,Pune,Hard,32,A,2022-01-31,127157,5.0,Direct,Daniel Altmaier,R,188.0,GER,23.3,105432,,WC,Prajnesh Gunneswaran,L,188.0,IND,32.2,7-6(5) 6-2,3,R32,98.0,11.0,3.0,72.0,43.0,29.0,16.0,10.0,3.0,5.0,2.0,0.0,82.0,56.0,33.0,12.0,10.0,6.0,10.0,85.0,787.0,228.0,278.0,False,2.0,0.0,2.0,13.0,8.0,21.0,1.0
363,2022-0891,Pune,Hard,32,A,2022-01-31,200325,6.0,Direct,Emil Ruusuvuori,R,188.0,FIN,22.8,106078,,Direct,Egor Gerasimov,R,196.0,BLR,29.2,6-0 7-6(11),3,R32,99.0,8.0,1.0,68.0,46.0,35.0,14.0,9.0,2.0,2.0,5.0,4.0,72.0,45.0,28.0,12.0,9.0,3.0,6.0,87.0,783.0,104.0,714.0,False,2.0,0.0,2.0,13.0,6.0,19.0,1.0
364,2022-0891,Pune,Hard,32,A,2022-01-31,200240,,Q,Vit Kopriva,R,178.0,CZE,24.6,117356,,Direct,Cem Ilkel,R,185.0,TUR,26.4,6-4 6-2,3,R32,78.0,2.0,1.0,46.0,27.0,23.0,10.0,9.0,1.0,2.0,4.0,4.0,58.0,38.0,24.0,6.0,9.0,2.0,6.0,193.0,338.0,183.0,352.0,False,2.0,0.0,2.0,12.0,6.0,18.0,0.0
365,2022-0891,Pune,Hard,32,A,2022-01-31,126523,,Direct,Bernabe Zapata Miralles,R,183.0,ESP,25.0,110602,,Direct,Dennis Novak,R,183.0,AUT,28.4,6-4 6-1,3,R32,62.0,4.0,2.0,57.0,37.0,25.0,12.0,9.0,3.0,4.0,3.0,2.0,41.0,31.0,20.0,2.0,8.0,3.0,7.0,126.0,586.0,117.0,616.0,False,2.0,0.0,2.0,12.0,5.0,17.0,0.0
366,2022-0891,Pune,Hard,32,A,2022-01-31,111460,,Direct,Quentin Halys,R,191.0,FRA,25.2,105575,7.0,Direct,Ricardas Berankis,R,175.0,LTU,31.6,6-1 6-2,3,R32,72.0,6.0,1.0,42.0,25.0,23.0,10.0,8.0,2.0,2.0,2.0,4.0,69.0,41.0,22.0,12.0,7.0,4.0,8.0,141.0,500.0,82.0,796.0,False,2.0,0.0,2.0,12.0,3.0,15.0,0.0
367,2022-0891,Pune,Hard,32,A,2022-01-31,111794,,Direct,Kamil Majchrzak,R,180.0,POL,26.0,126652,,Q,Jay Clarke,R,183.0,GBR,23.5,6-3 7-5,3,R32,75.0,11.0,0.0,54.0,32.0,28.0,17.0,11.0,0.0,0.0,9.0,4.0,64.0,32.0,24.0,16.0,10.0,3.0,5.0,95.0,743.0,196.0,329.0,False,2.0,0.0,2.0,13.0,8.0,21.0,0.0
368,2022-0891,Pune,Hard,32,A,2022-01-31,126846,,Direct,Aleksandar Vukic,R,188.0,AUS,25.8,126409,,Direct,Hugo Grenier,R,196.0,FRA,25.8,2-6 6-2 7-6(4),3,R32,140.0,7.0,2.0,92.0,52.0,39.0,20.0,14.0,5.0,8.0,16.0,4.0,97.0,68.0,50.0,10.0,14.0,5.0,8.0,140.0,504.0,158.0,421.0,False,2.0,1.0,3.0,15.0,14.0,29.0,1.0
369,2022-0506,Buenos Aires,Clay,32,A,2022-02-07,134770,1.0,Direct,Casper Ruud,R,183.0,NOR,23.1,106043,2.0,Direct,Diego Schwartzman,R,170.0,ARG,29.4,5-7 6-2 6-3,3,F,154.0,10.0,1.0,77.0,54.0,39.0,17.0,15.0,2.0,4.0,0.0,2.0,96.0,70.0,45.0,11.0,14.0,13.0,17.0,8.0,4065.0,15.0,2550.0,False,2.0,1.0,3.0,17.0,12.0,29.0,0.0
370,2022-0506,Buenos Aires,Clay,32,A,2022-02-07,134770,1.0,Direct,Casper Ruud,R,183.0,NOR,23.1,105643,6.0,Direct,Federico Delbonis,L,193.0,ARG,31.3,6-3 6-3,3,SF,99.0,1.0,2.0,61.0,44.0,28.0,13.0,9.0,3.0,4.0,0.0,3.0,69.0,51.0,30.0,7.0,9.0,5.0,9.0,8.0,4065.0,42.0,1312.0,False,2.0,0.0,2.0,12.0,6.0,18.0,0.0
371,2022-0506,Buenos Aires,Clay,32,A,2022-02-07,106043,2.0,Direct,Diego Schwartzman,R,170.0,ARG,29.4,132283,3.0,Direct,Lorenzo Sonego,R,191.0,ITA,26.7,7-5 3-6 6-2,3,SF,176.0,0.0,1.0,96.0,76.0,42.0,12.0,14.0,6.0,11.0,3.0,3.0,111.0,79.0,47.0,11.0,15.0,8.0,15.0,15.0,2550.0,22.0,1962.0,False,2.0,1.0,3.0,16.0,13.0,29.0,0.0
372,2022-0506,Buenos Aires,Clay,32,A,2022-02-07,134770,1.0,Direct,Casper Ruud,R,183.0,NOR,23.1,105948,,Direct,Federico Coria,R,180.0,ARG,29.9,6-3 6-4,3,QF,93.0,2.0,1.0,58.0,42.0,34.0,8.0,10.0,5.0,5.0,0.0,0.0,63.0,40.0,23.0,14.0,9.0,5.0,7.0,8.0,4065.0,65.0,971.0,False,2.0,0.0,2.0,12.0,7.0,19.0,0.0
373,2022-0506,Buenos Aires,Clay,32,A,2022-02-07,105643,6.0,Direct,Federico Delbonis,L,193.0,ARG,31.3,104926,4.0,Direct,Fabio Fognini,R,178.0,ITA,34.7,6-4 6-4,3,QF,96.0,4.0,4.0,59.0,47.0,37.0,4.0,10.0,4.0,5.0,3.0,1.0,71.0,46.0,26.0,14.0,10.0,1.0,4.0,42.0,1312.0,40.0,1324.0,False,2.0,0.0,2.0,12.0,8.0,20.0,0.0
374,2022-0506,Buenos Aires,Clay,32,A,2022-02-07,132283,3.0,Direct,Lorenzo Sonego,R,191.0,ITA,26.7,104269,,PR,Fernando Verdasco,L,188.0,ESP,38.2,6-4 7-6(4),3,QF,124.0,0.0,2.0,82.0,61.0,39.0,11.0,11.0,4.0,6.0,0.0,5.0,76.0,53.0,36.0,6.0,11.0,4.0,7.0,22.0,1962.0,201.0,325.0,False,2.0,0.0,2.0,13.0,10.0,23.0,1.0
375,2022-0506,Buenos Aires,Clay,32,A,2022-02-07,106043,2.0,Direct,Diego Schwartzman,R,170.0,ARG,29.4,202103,,Q,Francisco Cerundolo,R,185.0,ARG,23.4,3-6 6-2 7-5,3,QF,172.0,0.0,1.0,93.0,62.0,39.0,13.0,14.0,7.0,12.0,2.0,6.0,102.0,66.0,32.0,18.0,15.0,12.0,19.0,15.0,2550.0,107.0,651.0,False,2.0,1.0,3.0,16.0,13.0,29.0,0.0
376,2022-0506,Buenos Aires,Clay,32,A,2022-02-07,134770,1.0,Direct,Casper Ruud,R,183.0,NOR,23.1,106148,,Direct,Roberto Carballes Baena,R,183.0,ESP,28.8,7-6(2) 6-3,3,R16,109.0,4.0,2.0,61.0,43.0,33.0,9.0,10.0,0.0,2.0,0.0,4.0,78.0,56.0,33.0,10.0,11.0,5.0,9.0,8.0,4065.0,78.0,835.0,False,2.0,0.0,2.0,13.0,9.0,22.0,1.0
